transaction_date,brand_name,outlet_name,channel,ad_spend,transaction_hour,order_type,total_orders,total_completed_orders,total_sales,total_promo_orders,total_promo_sales,total_non_promo_orders,total_non_promo_sales,platform_promo_spend,clicks,impressions,reach
2020-11-29,Pizzeria,Pizzeria - Central,Facebook,11.37,,,,,,,,,,,17,4490,4449
2020-11-29,Pizzeria,Pizzeria - Central,Facebook,16.16,,,,,,,,,,,29,3331,3248
2020-11-29,Pizzeria,Pizzeria - Central,Facebook,17.03,,,,,,,,,,,21,1246,851
2020-11-29,Pizzeria,Pizzeria - Central,Platform B,0,19,DELIVERY,2,2,112.35,2,112.35,0,0,12.38,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform B,0,20,DELIVERY,2,2,180.83,0,0,2,180.83,0,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform B,0,20,TAKE_AWAY,1,1,32.1,1,32.1,0,0,4.82,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform B,0,18,TAKE_AWAY,1,1,143.37,1,143.37,0,0,21.51,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform C,0,17,DELIVERY,1,1,87.21,1,87.21,0,0,22.47,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform C,0,19,DELIVERY,2,2,64.2,0,0,2,64.2,0,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform C,0,12,DELIVERY,2,2,56.71,0,0,2,56.71,0,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform C,0,13,DELIVERY,2,2,64.74,0,0,2,64.74,0,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform C,0,16,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform C,0,21,DELIVERY,3,3,87.74,0,0,3,87.74,0,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform C,0,20,DELIVERY,2,2,48.15,0,0,2,48.15,0,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform C,0,14,DELIVERY,1,1,40.66,0,0,1,40.66,0,,,
2020-11-29,Pizzeria,Pizzeria - Central,Platform C,0,18,DELIVERY,7,7,338.12,2,170.13,5,167.99,44.94,,,
2020-11-29,Pizzeria,Pizzeria - East,Platform C,0,19,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-11-29,Pizzeria,Pizzeria - East,Platform C,0,16,DELIVERY,2,2,54.57,0,0,2,54.57,0,,,
2020-11-29,Pizzeria,Pizzeria - East,Platform C,0,15,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-11-29,Pizzeria,Pizzeria - East,Platform C,0,14,DELIVERY,1,1,32.09,0,0,1,32.09,0,,,
2020-11-29,Pizzeria,Pizzeria - East,Platform C,0,18,DELIVERY,4,4,214,1,86.67,3,127.33,22.47,,,
2020-11-29,Pizzeria,Pizzeria - East,Platform C,0,11,DELIVERY,1,1,14.98,0,0,1,14.98,0,,,
2020-11-29,Pizzeria,Pizzeria - East,Platform C,0,20,DELIVERY,1,1,31.03,0,0,1,31.03,0,,,
2020-11-29,Pizzeria,Pizzeria - East,Platform C,,12,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-11-29,Club Street,Club Street - Central,Platform C,0,14,DELIVERY,3,3,74.05,0,0,3,74.05,0,,,
2020-11-29,Club Street,Club Street - Central,Platform C,0,16,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-11-29,Club Street,Club Street - Central,Platform C,0,11,DELIVERY,1,1,39.4,0,0,1,39.4,0,,,
2020-11-29,Club Street,Club Street - Central,Platform C,0,13,DELIVERY,1,1,20.85,0,0,1,20.85,0,,,
2020-11-29,Club Street,Club Street - Central,Platform C,0,17,DELIVERY,1,1,17.35,0,0,1,17.35,0,,,
2020-11-29,Club Street,Club Street - Central,Platform C,0,12,DELIVERY,6,6,143.45,0,0,6,143.45,0,,,
2020-11-29,Club Street,Club Street - East,Platform C,0,13,DELIVERY,1,1,25.3,0,0,1,25.3,0,,,
2020-11-29,Club Street,Club Street - East,Platform C,0,11,DELIVERY,3,2,29.2,0,0,2,29.2,0,,,
2020-11-29,Club Street,Club Street - East,Platform C,0,16,DELIVERY,3,3,77.21,0,0,3,77.21,0,,,
2020-11-29,Club Street,Club Street - East,Platform C,0,15,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-11-29,Club Street,Club Street - East,Platform C,0,12,DELIVERY,1,1,28.45,0,0,1,28.45,0,,,
2020-11-29,Club Street,Club Street - East,Platform C,0,18,DELIVERY,1,1,19.7,0,0,1,19.7,0,,,
2020-11-29,Club Street,Club Street - East,Platform C,0,19,DELIVERY,2,2,44.07,0,0,2,44.07,0,,,
2020-11-29,Louvré,Louvré,Facebook,4.58,,,,,,,,,,,19,698,651
2020-11-29,The Brunch Place,The Brunch Place - Central,Facebook,4.67,,,,,,,,,,,52,1480,1403
2020-11-29,The Brunch Place,The Brunch Place - Central,Facebook,5.47,,,,,,,,,,,37,1361,1306
2020-11-29,The Brunch Place,The Brunch Place - Central,Facebook,17.41,,,,,,,,,,,122,5050,4840
2020-11-29,The Brunch Place,The Brunch Place - East,Platform C,0,18,DELIVERY,3,3,82.39,0,0,3,82.39,0,,,
2020-11-29,The Brunch Place,The Brunch Place - East,Platform C,0,19,DELIVERY,3,3,81.32,0,0,3,81.32,0,,,
2020-11-29,The Brunch Place,The Brunch Place - East,Platform C,0,15,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-11-29,The Brunch Place,The Brunch Place - East,Platform C,0,13,DELIVERY,1,1,28.89,0,0,1,28.89,0,,,
2020-11-29,The Brunch Place,The Brunch Place - East,Platform C,0,21,DELIVERY,1,1,13.91,0,0,1,13.91,0,,,
2020-11-29,The Brunch Place,The Brunch Place - East,Platform C,0,17,DELIVERY,2,2,41.73,0,0,2,41.73,0,,,
2020-11-29,The Brunch Place,The Brunch Place - East,Platform C,0,12,DELIVERY,2,2,51.36,0,0,2,51.36,0,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform A,0,13,TAKE_AWAY,1,1,64.2,0,0,1,64.2,0,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform A,0,19,DELIVERY,2,2,184.04,0,0,2,184.04,0,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform A,0,18,DELIVERY,3,3,167.98,0,0,3,167.98,0,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,1,55.64,0,0,1,55.64,0,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform A,0,14,DELIVERY,1,1,107,0,0,1,107,0,,,
2020-11-30,Pizzeria,Pizzeria - Central,Facebook,3.03,,,,,,,,,,,7,890,880
2020-11-30,Pizzeria,Pizzeria - Central,Facebook,4.79,,,,,,,,,,,3,369,259
2020-11-30,Pizzeria,Pizzeria - Central,Facebook,9.33,,,,,,,,,,,14,3422,3386
2020-11-30,Pizzeria,Pizzeria - Central,Facebook,12.19,,,,,,,,,,,25,4849,4793
2020-11-30,Pizzeria,Pizzeria - Central,Facebook,13.18,,,,,,,,,,,19,2684,2620
2020-11-30,Pizzeria,Pizzeria - Central,Facebook,15.65,,,,,,,,,,,12,1106,800
2020-11-30,Pizzeria,Pizzeria - Central,Platform B,0,17,TAKE_AWAY,1,1,47.08,1,47.08,0,0,7.06,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform B,0,18,DELIVERY,1,1,41.73,1,41.73,0,0,4.09,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform C,0,18,DELIVERY,5,5,319.4,3,255.73,2,63.67,67.41,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform C,0,12,DELIVERY,1,1,86.67,1,86.67,0,0,22.47,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform C,0,20,DELIVERY,3,3,297.46,3,297.46,0,0,67.41,,,
2020-11-30,Pizzeria,Pizzeria - Central,Platform C,0,15,DELIVERY,1,1,29.96,0,0,1,29.96,0,,,
2020-11-30,Pizzeria,Pizzeria - East,Platform C,0,16,DELIVERY,1,1,33.17,0,0,1,33.17,0,,,
2020-11-30,Pizzeria,Pizzeria - East,Platform C,0,20,DELIVERY,1,1,44.94,0,0,1,44.94,0,,,
2020-11-30,Pizzeria,Pizzeria - East,Platform C,0,13,DELIVERY,1,1,33.16,0,0,1,33.16,0,,,
2020-11-30,Pizzeria,Pizzeria - East,Platform C,0,18,DELIVERY,1,1,26.21,0,0,1,26.21,0,,,
2020-11-30,Pizzeria,Pizzeria - East,Platform C,0,15,DELIVERY,1,1,22.47,0,0,1,22.47,0,,,
2020-11-30,Pizzeria,Pizzeria - East,Platform C,0,17,DELIVERY,4,3,192.6,1,129.47,2,63.13,22.47,,,
2020-11-30,Pizzeria,Pizzeria - East,Platform C,,12,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-11-30,Club Street,Club Street - Central,Platform C,0,18,DELIVERY,1,1,19.7,0,0,1,19.7,0,,,
2020-11-30,Club Street,Club Street - Central,Platform C,0,13,DELIVERY,1,1,17.35,0,0,1,17.35,0,,,
2020-11-30,Club Street,Club Street - Central,Platform C,0,11,DELIVERY,2,2,54.3,0,0,2,54.3,0,,,
2020-11-30,Club Street,Club Street - Central,Platform C,0,12,DELIVERY,2,2,31.15,0,0,2,31.15,0,,,
2020-11-30,Club Street,Club Street - Central,Platform C,0,19,DELIVERY,3,3,64.7,0,0,3,64.7,0,,,
2020-11-30,Club Street,Club Street - Central,Platform C,0,17,DELIVERY,2,2,303,0,0,2,303,0,,,
2020-11-30,Club Street,Club Street - Central,Platform C,0,14,DELIVERY,1,1,25.3,0,0,1,25.3,0,,,
2020-11-30,Club Street,Club Street - East,Platform C,0,14,DELIVERY,1,1,14.6,0,0,1,14.6,0,,,
2020-11-30,Club Street,Club Street - East,Platform C,0,16,DELIVERY,2,2,99,0,0,2,99,0,,,
2020-11-30,Club Street,Club Street - East,Platform C,0,12,DELIVERY,5,5,91.8,0,0,5,91.8,0,,,
2020-11-30,Club Street,Club Street - East,Platform C,0,19,DELIVERY,1,1,19.7,0,0,1,19.7,0,,,
2020-11-30,Louvré,Louvré,Facebook,4.92,,,,,,,,,,,19,615,568
2020-11-30,The Brunch Place,The Brunch Place - Central,Facebook,2.76,,,,,,,,,,,45,1020,996
2020-11-30,The Brunch Place,The Brunch Place - Central,Facebook,5.23,,,,,,,,,,,38,1945,1894
2020-11-30,The Brunch Place,The Brunch Place - Central,Facebook,19.3,,,,,,,,,,,145,8398,8196
2020-11-30,The Brunch Place,The Brunch Place - East,Platform C,0,19,DELIVERY,2,2,65.27,0,0,2,65.27,0,,,
2020-11-30,The Brunch Place,The Brunch Place - East,Platform C,0,16,DELIVERY,2,2,29.96,0,0,2,29.96,0,,,
2020-11-30,The Brunch Place,The Brunch Place - East,Platform C,0,14,DELIVERY,1,1,19.26,0,0,1,19.26,0,,,
2020-11-30,The Brunch Place,The Brunch Place - East,Platform C,0,17,DELIVERY,2,2,34.24,0,0,2,34.24,0,,,
2020-11-30,The Brunch Place,The Brunch Place - East,Platform C,0,13,DELIVERY,1,1,48.15,0,0,1,48.15,0,,,
2020-11-30,The Brunch Place,The Brunch Place - East,Platform C,0,18,DELIVERY,1,1,14.98,0,0,1,14.98,0,,,
2020-11-30,The Brunch Place,The Brunch Place - East,Platform C,0,11,DELIVERY,1,1,14.98,0,0,1,14.98,0,,,
2020-11-30,The Brunch Place,The Brunch Place - East,Platform C,,12,DELIVERY,0,0,0,0,0,0,0,0,,,
2020-12-01,Pizzeria,Pizzeria - Central,Platform A,0,14,DELIVERY,1,1,32.1,0,0,1,32.1,0,,,
2020-12-01,Pizzeria,Pizzeria - Central,Platform A,0,10,DELIVERY,1,1,32.63,0,0,1,32.63,0,,,
2020-12-01,Pizzeria,Pizzeria - Central,Platform A,0,20,DELIVERY,1,0,0,0,0,0,0,0,,,
2020-12-01,Pizzeria,Pizzeria - Central,Platform A,0,12,DELIVERY,1,1,84.53,0,0,1,84.53,0,,,
